seed,weight_init,normalization,augmentations,epoch,train_loss,train_acc,val_loss,val_acc,test_acc,converged_epoch
1,he,z_score,horizontal_flip,1,0.6499187016487121,0.7761607142857143,0.4963180506771261,0.8235714285714286,,
1,he,z_score,horizontal_flip,2,0.4119939717224666,0.8553125,0.4545974690805782,0.8435714285714285,,
1,he,z_score,horizontal_flip,3,0.3418352242878505,0.883125,0.4440696412866766,0.8471428571428572,,
1,he,z_score,horizontal_flip,4,0.2979296548451696,0.8994642857142857,0.42032268060879274,0.8507142857142858,,
1,he,z_score,horizontal_flip,5,0.2626942042580673,0.9127232142857142,0.4158559933304787,0.855,,
1,he,z_score,horizontal_flip,6,0.23380940422415733,0.9236607142857143,0.405695273659446,0.8591428571428571,,
1,he,z_score,horizontal_flip,7,0.20868527678506715,0.9342410714285714,0.4184338642792268,0.8598571428571429,,
1,he,z_score,horizontal_flip,8,0.18803714790514536,0.9430357142857143,0.41101991154930806,0.8602857142857143,,
1,he,z_score,horizontal_flip,9,0.16925992504826615,0.9505357142857143,0.4116871570998972,0.8627142857142858,,
1,he,z_score,horizontal_flip,10,0.15288256299282824,0.9579910714285714,0.41901038627732884,0.8611428571428571,,
1,he,z_score,horizontal_flip,11,0.1384442532594715,0.9636160714285714,0.4150567570870573,0.864,,
1,he,z_score,horizontal_flip,12,0.12485527267413479,0.9697321428571428,0.42055558426813644,0.8648571428571429,,
1,he,z_score,horizontal_flip,13,0.11398046710661479,0.9733482142857143,0.4147982031106949,0.8651428571428571,,
1,he,z_score,horizontal_flip,14,0.10298576931868281,0.9783482142857143,0.41827259944243866,0.8651428571428571,,
1,he,z_score,horizontal_flip,15,0.09414826091911112,0.9807142857142858,0.42709986134008926,0.8644285714285714,,
1,he,z_score,horizontal_flip,16,0.0861900428469692,0.9832589285714286,0.4231192010370168,0.8665714285714285,,
1,he,z_score,horizontal_flip,17,0.0777199538158519,0.9870982142857143,0.43125763711604204,0.867,,
1,he,z_score,horizontal_flip,18,0.07085997516555445,0.9894196428571429,0.4335117260163481,0.8647142857142858,,
1,he,z_score,horizontal_flip,19,0.06527433585375547,0.9900446428571429,0.4396571409973231,0.8652857142857143,,
1,he,z_score,horizontal_flip,20,0.059729318395257,0.9917410714285714,0.44753184101798316,0.8652857142857143,,
1,he,z_score,horizontal_flip,21,0.05448632922555719,0.9933482142857143,0.44966584511778573,0.8662857142857143,,
1,he,z_score,horizontal_flip,22,0.0506326126786215,0.9945535714285715,0.447992803291841,0.8662857142857143,,
1,he,z_score,horizontal_flip,23,0.04612026529652732,0.9956696428571429,0.45622340752319857,0.8677142857142857,,
1,he,z_score,horizontal_flip,24,0.042796882265912634,0.9963839285714285,0.45743286135521805,0.8654285714285714,,
1,he,z_score,horizontal_flip,25,0.040003604979387354,0.9966517857142857,0.45756498480385,0.8668571428571429,,
1,he,z_score,horizontal_flip,26,0.03662650938544955,0.9973214285714286,0.465420707247474,0.8681428571428571,,
1,he,z_score,horizontal_flip,27,0.034435460942664316,0.9980357142857142,0.46647504947402263,0.8675714285714285,,
1,he,z_score,horizontal_flip,28,0.031880433985165185,0.9983035714285714,0.4714814837683331,0.8684285714285714,,
1,he,z_score,horizontal_flip,29,0.029857251668082816,0.99875,0.47421364093368706,0.8667142857142857,,
1,he,z_score,horizontal_flip,30,0.027937954741397073,0.9988392857142857,0.4807857502590526,0.8687142857142857,,
1,he,z_score,horizontal_flip,31,0.026159770313118186,0.9992857142857143,0.48445966839790344,0.8652857142857143,,
1,he,z_score,horizontal_flip,32,0.024642809898193393,0.9992410714285714,0.48571588369933044,0.868,,
1,he,z_score,horizontal_flip,33,0.02313529675560338,0.9995982142857143,0.4860046446323395,0.8697142857142857,,
1,he,z_score,horizontal_flip,34,0.021676017799015557,0.9997321428571428,0.4910709887742996,0.8677142857142857,,
1,he,z_score,horizontal_flip,35,0.020566640812903644,0.9995982142857143,0.494590598480268,0.8677142857142857,,
1,he,z_score,horizontal_flip,36,0.01953130897932819,0.9997767857142857,0.49892145083709194,0.8668571428571429,,
1,he,z_score,horizontal_flip,37,0.01840509298523622,0.9998660714285714,0.5044830316847021,0.8677142857142857,,
1,he,z_score,horizontal_flip,38,0.01746972675302199,0.9998660714285714,0.5035117116841403,0.8677142857142857,,
1,he,z_score,horizontal_flip,39,0.016643567606806756,0.9999107142857143,0.5062052984129298,0.869,,
1,he,z_score,horizontal_flip,40,0.01582486551787172,0.9999107142857143,0.5122503131628037,0.8672857142857143,,
1,he,z_score,horizontal_flip,41,0.015156250393816403,0.9999107142857143,0.5122380501844667,0.8685714285714285,,
1,he,z_score,horizontal_flip,42,0.014526102830256734,0.9998660714285714,0.5171236195347526,0.8675714285714285,,
1,he,z_score,horizontal_flip,43,0.013865297649587903,0.9999553571428571,0.5178746998310089,0.8688571428571429,,
1,he,z_score,horizontal_flip,44,0.013194801405604396,0.9999107142857143,0.5272399344227531,0.8682857142857143,,
1,he,z_score,horizontal_flip,45,0.012684876053993191,1.0,0.5240681474859065,0.869,,
1,he,z_score,horizontal_flip,46,0.012137055921235256,1.0,0.5300577415661378,0.8685714285714285,,
1,he,z_score,horizontal_flip,47,0.011747671317841326,1.0,0.5283322523940693,0.8688571428571429,,
1,he,z_score,horizontal_flip,48,0.01124993220503841,1.0,0.5390929047356953,0.8668571428571429,,
1,he,z_score,horizontal_flip,49,0.010822856609177376,1.0,0.5381869194182483,0.8668571428571429,,
1,he,z_score,horizontal_flip,50,0.010481914151459932,1.0,0.5372664362192154,0.869,,
1,he,z_score,horizontal_flip,51,0.010059752486247037,1.0,0.5388906780969013,0.8694285714285714,,
1,he,z_score,horizontal_flip,52,0.009715564411931804,0.9999553571428571,0.5410424512895671,0.8674285714285714,,
1,he,z_score,horizontal_flip,53,0.009408889376957502,0.9999553571428571,0.5444695428013802,0.8678571428571429,,
1,he,z_score,horizontal_flip,54,0.00907913067777242,1.0,0.5454445730556141,0.8691428571428571,,
1,he,z_score,horizontal_flip,55,0.008760073727129825,1.0,0.5476871647618033,0.8681428571428571,,
1,he,z_score,horizontal_flip,56,0.00853908771649003,1.0,0.5501536157998171,0.8682857142857143,,
1,he,z_score,horizontal_flip,57,0.008260446760271276,1.0,0.5514384204691106,0.8685714285714285,,
1,he,z_score,horizontal_flip,58,0.00801096485861178,1.0,0.5549902508204634,0.8697142857142857,,
1,he,z_score,horizontal_flip,59,0.0077531536209530065,1.0,0.5558043918826363,0.8694285714285714,,
1,he,z_score,horizontal_flip,60,0.007549287680802601,1.0,0.5599643337455663,0.8691428571428571,,
1,he,z_score,horizontal_flip,61,0.007318555401704673,1.0,0.5582571448250251,0.8695714285714286,,
1,he,z_score,horizontal_flip,62,0.007133285032053079,1.0,0.5615774930878119,0.8691428571428571,,
1,he,z_score,horizontal_flip,63,0.006941623591285731,1.0,0.5659251171079549,0.8688571428571429,,
1,he,z_score,horizontal_flip,64,0.006750493040308356,1.0,0.564451072297313,0.8692857142857143,,
1,he,z_score,horizontal_flip,65,0.0065834588777007805,1.0,0.56716996810653,0.8682857142857143,,
1,he,z_score,horizontal_flip,66,0.006413983855662601,1.0,0.5706982814452864,0.8698571428571429,,
1,he,z_score,horizontal_flip,67,0.006263046282609658,1.0,0.5753669114275413,0.8682857142857143,,
1,he,z_score,horizontal_flip,68,0.006083285763327564,1.0,0.5761434946547855,0.8687142857142857,,
1,he,z_score,horizontal_flip,69,0.0059544212597289255,1.0,0.5767857196656141,0.8682857142857143,,
1,he,z_score,horizontal_flip,70,0.005802816252357193,1.0,0.5772502930326895,0.8692857142857143,,
1,he,z_score,horizontal_flip,71,0.005667631000147334,1.0,0.5773952704938975,0.8687142857142857,,
1,he,z_score,horizontal_flip,72,0.005538930181813027,1.0,0.5789534518664533,0.8695714285714286,,
1,he,z_score,horizontal_flip,73,0.005402050595730543,1.0,0.5829024625095454,0.868,,
1,he,z_score,horizontal_flip,74,0.005295731453225016,1.0,0.5838333132592115,0.8688571428571429,,
1,he,z_score,horizontal_flip,75,0.005180716015664595,1.0,0.5856264225461266,0.8695714285714286,,
1,he,z_score,horizontal_flip,76,0.005063193536230496,1.0,0.5855906183069403,0.8698571428571429,,
1,he,z_score,horizontal_flip,77,0.00495522789025147,1.0,0.5892976783893326,0.8687142857142857,,
1,he,z_score,horizontal_flip,78,0.00486487116664648,1.0,0.5892301041971554,0.8682857142857143,,
1,he,z_score,horizontal_flip,79,0.004752822710932898,1.0,0.5906839147210121,0.8697142857142857,,
1,he,z_score,horizontal_flip,80,0.004664979356208018,1.0,0.5935112628069791,0.8688571428571429,,
1,he,z_score,horizontal_flip,81,0.004559049342891999,1.0,0.5934889007698406,0.8701428571428571,,
1,he,z_score,horizontal_flip,82,0.004476557351382715,1.0,0.5962336075576868,0.868,,
1,he,z_score,horizontal_flip,83,0.004388790760588433,1.0,0.5968229761177843,0.8688571428571429,,
1,he,z_score,horizontal_flip,84,0.004295993992460093,1.0,0.5982010356404565,0.8691428571428571,,
1,he,z_score,horizontal_flip,85,0.004208654566401882,1.0,0.60156437700445,0.8688571428571429,,
1,he,z_score,horizontal_flip,86,0.004146026841231755,1.0,0.6007999941706658,0.87,,
1,he,z_score,horizontal_flip,87,0.004066912189591676,1.0,0.6010885620659048,0.8691428571428571,,
1,he,z_score,horizontal_flip,88,0.00399617957616491,1.0,0.6049098755825649,0.8687142857142857,,
1,he,z_score,horizontal_flip,89,0.003920913214263107,1.0,0.605256455459378,0.8681428571428571,,
1,he,z_score,horizontal_flip,90,0.003849945450866861,1.0,0.6070719796148214,0.8694285714285714,,
1,he,z_score,horizontal_flip,91,0.0037870664788143974,1.0,0.6083155930042267,0.8697142857142857,,
1,he,z_score,horizontal_flip,92,0.0037320103433116205,1.0,0.608553583920002,0.8692857142857143,,
1,he,z_score,horizontal_flip,93,0.003653887760758932,1.0,0.608766131373969,0.8694285714285714,,
1,he,z_score,horizontal_flip,94,0.0036014111419873577,1.0,0.6111350526863878,0.8694285714285714,,
1,he,z_score,horizontal_flip,95,0.0035389298795988518,1.0,0.6124124311588027,0.8691428571428571,,
1,he,z_score,horizontal_flip,96,0.00348397811409086,1.0,0.6145959676666694,0.8694285714285714,,
1,he,z_score,horizontal_flip,97,0.003423380278649607,1.0,0.6143652222373269,0.8701428571428571,,
1,he,z_score,horizontal_flip,98,0.0033799592428840697,1.0,0.6161106112328443,0.8695714285714286,,
1,he,z_score,horizontal_flip,99,0.003314671842713973,1.0,0.6173503574999896,0.8695714285714286,,
1,he,z_score,horizontal_flip,100,0.0032730627884822233,1.0,0.6185851554978977,0.8698571428571429,,
1,he,z_score,horizontal_flip,101,0.0032187200487325232,1.0,0.6187840667637912,0.8694285714285714,,
1,he,z_score,horizontal_flip,102,0.0031719134545086748,1.0,0.6235932721333071,0.8694285714285714,,
1,he,z_score,horizontal_flip,103,0.0031202582271570075,1.0,0.6215620355172591,0.8691428571428571,,
1,he,z_score,horizontal_flip,104,0.0030787660583986767,1.0,0.622446195781231,0.8698571428571429,,
1,he,z_score,horizontal_flip,105,0.0030285626789554954,1.0,0.6245749255472963,0.8692857142857143,,
1,he,z_score,horizontal_flip,106,0.002985196029767394,1.0,0.6252721846103668,0.8697142857142857,,
1,he,z_score,horizontal_flip,107,0.0029482443620716886,1.0,0.6264795009385455,0.8691428571428571,,
1,he,z_score,horizontal_flip,108,0.002900835019536316,1.0,0.6267623370343989,0.8698571428571429,,
1,he,z_score,horizontal_flip,109,0.0028580489195883275,1.0,0.6282540269873359,0.8704285714285714,,
1,he,z_score,horizontal_flip,110,0.002820910672058484,1.0,0.6293343274430795,0.8698571428571429,,
1,he,z_score,horizontal_flip,111,0.002781380163838289,1.0,0.6313672969287092,0.8697142857142857,,
1,he,z_score,horizontal_flip,112,0.0027481510606594383,1.0,0.6311332938345996,0.8698571428571429,,
1,he,z_score,horizontal_flip,113,0.002708985281808834,1.0,0.6327974197539417,0.8692857142857143,,
1,he,z_score,horizontal_flip,114,0.002667367171961814,1.0,0.6346504384821111,0.87,,
1,he,z_score,horizontal_flip,115,0.0026412086338470026,1.0,0.6345518980513919,0.8697142857142857,,
1,he,z_score,horizontal_flip,116,0.002606972367502749,1.0,0.635587328536944,0.8697142857142857,,
1,he,z_score,horizontal_flip,117,0.0025760350328138362,1.0,0.6357823526317423,0.8697142857142857,,
1,he,z_score,horizontal_flip,118,0.0025342558666930667,1.0,0.6367612623355605,0.8694285714285714,,
1,he,z_score,horizontal_flip,119,0.002506957322226039,1.0,0.6382248247211629,0.8697142857142857,,
1,he,z_score,horizontal_flip,120,0.002475146953282612,1.0,0.6389150561256842,0.87,,
1,he,z_score,horizontal_flip,121,0.002445045720253672,1.0,0.6411849223754623,0.8694285714285714,,
1,he,z_score,horizontal_flip,122,0.002412539606448263,1.0,0.6429881070147861,0.87,,
1,he,z_score,horizontal_flip,123,0.0023864317828390215,1.0,0.6431989931247452,0.8688571428571429,,
1,he,z_score,horizontal_flip,124,0.0023549753866557565,1.0,0.6423830354755575,0.8697142857142857,,
1,he,z_score,horizontal_flip,125,0.002330847471353731,1.0,0.6445446665991437,0.8694285714285714,,
1,he,z_score,horizontal_flip,126,0.0023021567074049797,1.0,0.6447757352482189,0.87,,
1,he,z_score,horizontal_flip,127,0.002273638858293582,1.0,0.6456634609536691,0.8698571428571429,,
1,he,z_score,horizontal_flip,128,0.0022430309059564024,1.0,0.6464463120157068,0.8697142857142857,,
1,he,z_score,horizontal_flip,129,0.0022190182153800767,1.0,0.647075938230211,0.8697142857142857,,
1,he,z_score,horizontal_flip,130,0.0021974457349694734,1.0,0.6487471381371671,0.8692857142857143,,
1,he,z_score,horizontal_flip,131,0.0021729185887878495,1.0,0.6494974072683941,0.8701428571428571,,
1,he,z_score,horizontal_flip,132,0.0021465127926785497,1.0,0.6520563682371919,0.869,,
1,he,z_score,horizontal_flip,133,0.0021242715513134108,1.0,0.6509979371320117,0.8698571428571429,,
1,he,z_score,horizontal_flip,134,0.0021018483564590237,1.0,0.6527941608970815,0.8694285714285714,,
1,he,z_score,horizontal_flip,135,0.002072590156125703,1.0,0.653741530938582,0.8691428571428571,,
1,he,z_score,horizontal_flip,136,0.002055851373754974,1.0,0.6535326751795683,0.8692857142857143,,
1,he,z_score,horizontal_flip,137,0.0020336051070730067,1.0,0.653839219158346,0.8698571428571429,,
1,he,z_score,horizontal_flip,138,0.0020088572256333594,1.0,0.6549638615413146,0.8697142857142857,,
1,he,z_score,horizontal_flip,139,0.001992153382161632,1.0,0.6561935564333742,0.8697142857142857,,
1,he,z_score,horizontal_flip,140,0.001970295294387532,1.0,0.6563922318545254,0.8692857142857143,,
1,he,z_score,horizontal_flip,141,0.0019503174251544156,1.0,0.6573590075427835,0.8697142857142857,,
1,he,z_score,horizontal_flip,142,0.00192949293330977,1.0,0.6585097896781835,0.87,,
1,he,z_score,horizontal_flip,143,0.0019088424070339118,1.0,0.6590531758286736,0.8692857142857143,,
1,he,z_score,horizontal_flip,144,0.0018881487438920886,1.0,0.6595329260284251,0.8692857142857143,,
1,he,z_score,horizontal_flip,145,0.0018706309795379638,1.0,0.6607341193340042,0.8691428571428571,,
1,he,z_score,horizontal_flip,146,0.0018513107128507857,1.0,0.6615876253355634,0.8694285714285714,,
1,he,z_score,horizontal_flip,147,0.0018324799572915903,1.0,0.6615047001025893,0.8695714285714286,,
1,he,z_score,horizontal_flip,148,0.00181735101621598,1.0,0.6637029963460835,0.8692857142857143,,
1,he,z_score,horizontal_flip,149,0.001798950154666922,1.0,0.6630290459502827,0.8698571428571429,,
1,he,z_score,horizontal_flip,150,0.0017788699631845312,1.0,0.6657194518230178,0.869,,
1,he,z_score,horizontal_flip,151,0.0017656521401035465,1.0,0.6648035714572126,0.8691428571428571,,
1,he,z_score,horizontal_flip,152,0.0017472538122508142,1.0,0.6663019368594343,0.8697142857142857,,
1,he,z_score,horizontal_flip,153,0.0017312574325062866,1.0,0.6670806875283067,0.8695714285714286,,
1,he,z_score,horizontal_flip,154,0.0017127333054252501,1.0,0.6683628449385817,0.869,,
1,he,z_score,horizontal_flip,155,0.001697827058045992,1.0,0.6678265528245406,0.8691428571428571,,
1,he,z_score,horizontal_flip,156,0.0016831889196432062,1.0,0.6685451416806741,0.8694285714285714,,
1,he,z_score,horizontal_flip,157,0.0016640691981384796,1.0,0.6703926189379259,0.8694285714285714,,
1,he,z_score,horizontal_flip,158,0.001651858183821397,1.0,0.6715575760061091,0.8692857142857143,,
1,he,z_score,horizontal_flip,159,0.0016379554325249045,1.0,0.6707213075323538,0.8692857142857143,,
1,he,z_score,horizontal_flip,160,0.0016237782520641174,1.0,0.6713744311170144,0.87,,
1,he,z_score,horizontal_flip,161,0.0016085240008708623,1.0,0.6728496284647422,0.8695714285714286,,
1,he,z_score,horizontal_flip,162,0.001595097941379728,1.0,0.6735880201513117,0.8697142857142857,,
1,he,z_score,horizontal_flip,163,0.0015806201725666012,1.0,0.6742744078690356,0.869,,
1,he,z_score,horizontal_flip,164,0.0015671745336814117,1.0,0.6744069583036683,0.8688571428571429,,
1,he,z_score,horizontal_flip,165,0.0015525981404685548,1.0,0.6753563383763487,0.8697142857142857,,
1,he,z_score,horizontal_flip,166,0.001538943332686488,1.0,0.6752645808187399,0.8697142857142857,,
1,he,z_score,horizontal_flip,167,0.0015249450965451874,1.0,0.6752145940607245,0.87,,
1,he,z_score,horizontal_flip,168,0.001514789268174874,1.0,0.6760116983543742,0.8695714285714286,,
1,he,z_score,horizontal_flip,169,0.00150134038861974,1.0,0.6783132420344786,0.8694285714285714,,
1,he,z_score,horizontal_flip,170,0.0014889531590909298,1.0,0.6781716135415163,0.8691428571428571,,
1,he,z_score,horizontal_flip,171,0.0014744368599661226,1.0,0.6795006211508404,0.8698571428571429,,
1,he,z_score,horizontal_flip,172,0.0014614580826102092,1.0,0.6788521199063822,0.8692857142857143,,
1,he,z_score,horizontal_flip,173,0.0014513917779549956,1.0,0.6802627589214932,0.8694285714285714,,
1,he,z_score,horizontal_flip,174,0.001439773726576407,1.0,0.6808726184747436,0.8691428571428571,,
1,he,z_score,horizontal_flip,175,0.0014278079727331975,1.0,0.6809948877854781,0.8691428571428571,,
1,he,z_score,horizontal_flip,176,0.0014163443256568697,1.0,0.6822019250555472,0.8697142857142857,,
1,he,z_score,horizontal_flip,177,0.0014020131408636058,1.0,0.6829538883133368,0.8691428571428571,,
1,he,z_score,horizontal_flip,178,0.001392732813422169,1.0,0.6833088267933238,0.8697142857142857,,
1,he,z_score,horizontal_flip,179,0.0013826505663538618,1.0,0.6849862064827572,0.8695714285714286,,
1,he,z_score,horizontal_flip,180,0.0013730046073240894,1.0,0.6842739609154788,0.8692857142857143,,
1,he,z_score,horizontal_flip,181,0.0013607276623536434,1.0,0.6853974429043856,0.87,,
1,he,z_score,horizontal_flip,182,0.0013518845406360923,1.0,0.6856501940976489,0.8698571428571429,,
1,he,z_score,horizontal_flip,183,0.0013407531006461276,1.0,0.6857207551598549,0.87,,
1,he,z_score,horizontal_flip,184,0.00132801942676971,1.0,0.6877489405599507,0.869,,
1,he,z_score,horizontal_flip,185,0.001318837705434167,1.0,0.687580794095993,0.8697142857142857,,
1,he,z_score,horizontal_flip,186,0.001307768254939999,1.0,0.689360073344274,0.8695714285714286,,
1,he,z_score,horizontal_flip,187,0.0013002868500604694,1.0,0.6884895527904684,0.8694285714285714,,
1,he,z_score,horizontal_flip,188,0.0012905729049816727,1.0,0.6893605691465464,0.8692857142857143,,
1,he,z_score,horizontal_flip,189,0.0012797464560883652,1.0,0.6891857259652832,0.8695714285714286,,
1,he,z_score,horizontal_flip,190,0.0012717001792874986,1.0,0.6904756178910082,0.8697142857142857,,
1,he,z_score,horizontal_flip,191,0.0012621796164395554,1.0,0.6906052382154898,0.8694285714285714,,
1,he,z_score,horizontal_flip,192,0.001252530914997416,1.0,0.6911852992393753,0.8694285714285714,,
1,he,z_score,horizontal_flip,193,0.001242693285374636,1.0,0.6914898640730164,0.8692857142857143,,
1,he,z_score,horizontal_flip,194,0.0012346689497852433,1.0,0.6920258654789491,0.87,,
1,he,z_score,horizontal_flip,195,0.0012247844808734953,1.0,0.6925145192579789,0.8688571428571429,,
1,he,z_score,horizontal_flip,196,0.001214506733896477,1.0,0.6931774387305433,0.8692857142857143,,
1,he,z_score,horizontal_flip,197,0.0012077286753005216,1.0,0.6948657463897359,0.8692857142857143,,
1,he,z_score,horizontal_flip,198,0.001200039321224072,1.0,0.695407809317112,0.8695714285714286,,
1,he,z_score,horizontal_flip,199,0.0011907174689362624,1.0,0.6948892180215228,0.8701428571428571,,
1,he,z_score,horizontal_flip,200,0.0011822479793668858,1.0,0.6961756769906391,0.8697142857142857,0.8684285714285714,200.0
123,he,z_score,horizontal_flip,1,0.6560970216989517,0.7758928571428572,0.4919762375679883,0.8318571428571429,,
